Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
school_4dae3eff	but	Da kommen noch ein paar Dämmerungen mit Stichen ins Knie, Bauch, Bein und so weiter, wie verrückt.	game/Story/schulszenario.rpy	1512	but "[what]"
school_fb2b03d6	nat	Ihr vier, nehmt sofort die Hände hoch!	game/Story/schulszenario.rpy	1515	nat "[what]"
school_8a90b2d8		Plötzlich verstummten nach diesem Schrei alle Gespräche, Natsuhi richtete ihre Waffe auf das Personal.	game/Story/schulszenario.rpy	1516	"[what]"
school_845dee57		Während sich das Thema auf die Hexeninschrift konzentrierte, tauchte neben den Bediensteten, die im Hintergrund zusahen, ein Briefumschlag auf.	game/Story/schulszenario.rpy	1517	"[what]"
school_a8725c08	nat	Woher kommt dieser Umschlag und warum ist er gerade bei euch vier?	game/Story/schulszenario.rpy	1529	nat "[what]"
school_0dcec038	extend	 Überlegt euch jetzt gut, was ihr mir antwortet!	game/Story/schulszenario.rpy	1530	extend "[what]"
school_f7366616	kum	Bitte, Fräulein Natsuhi-sama, das muss ein Irrtum sein!	game/Story/schulszenario.rpy	1532	kum "[what]"
school_7ce0f48e	extend	 Bitte nehmen Sie die Waffe runter!	game/Story/schulszenario.rpy	1533	extend "[what]"
school_474d50cb	nat	Ich hatte schon die ganze Zeit ein mulmiges Gefühl bei euch Bediensteten!	game/Story/schulszenario.rpy	1536	nat "[what]"
school_37923845	extend	 Wir sind hier mit der Inschrift beschäftigt und ganz plötzlich taucht in eurer Nähe ein Briefumschlag auf??	game/Story/schulszenario.rpy	1537	extend "[what]"
school_e115f871	extend	 Ich weiß ganz genau, dass da gerade eben noch keiner war!	game/Story/schulszenario.rpy	1538	extend "[what]"
school_cd2e9641	nat	Ihr könnt gerne jemand anderen für dumm verkaufen!	game/Story/schulszenario.rpy	1539	nat "[what]"
school_7c992738	but	Also hat das jemand heimlich dort hingelegt?	game/Story/schulszenario.rpy	1544	but "[what]"
school_df7d422d	nan	Die Möglichkeit besteht, aber wer sollte es gewesen sein?	game/Story/schulszenario.rpy	1546	nan "[what]"
school_0a5e16b6	nat	Vielleicht du, Kumasawa, die immer zu Streichen aufgelegt ist. Oder du, Shannon, die den ganzen Tag nur träumt!	game/Story/schulszenario.rpy	1552	nat "[what]"
school_b5f9b596	sha	.....Huh... Fräulein Natsuhi-sama.....	game/Story/schulszenario.rpy	1554	sha "[what]"
school_e819d8b4	nat	Kanon du bist auch nicht aus dem Schneider, deine Fähigkeit deine Präsenz fast vollständig zu verbergen, ist noch am allermeisten Verdächtig!	game/Story/schulszenario.rpy	1555	nat "[what]"
school_8e31fe37	kan	Fräulein Natsuhi-sama Ich...	game/Story/schulszenario.rpy	1558	kan "[what]"
school_5879bcb6	nat	Genji, du warst von allen Bediensteten immer Vater am nächsten, du hättest es für ihn tun können.	game/Story/schulszenario.rpy	1559	nat "[what]"
school_93a013d9	gen	.........	game/Story/schulszenario.rpy	1562	gen "[what]"
school_2a3aa0e0		Natsuhi ist sich ganz sicher: Einer der vier ist der Täter!	game/Story/schulszenario.rpy	1564	"[what]"
school_8c2a9cf0	extend	 ...Es ist unmöglich, dass ein solcher Brief aus dem Nichts auftaucht...	game/Story/schulszenario.rpy	1565	extend "[what]"
school_9ef46bf0		Entweder handelte es sich um reine Absicht, oder der Täter war bei der Platzierung des Briefes nicht geschickt genug gewesen.	game/Story/schulszenario.rpy	1566	"[what]"
school_c3102d2b	nat	Ihr alle kennt die Wege auf der Insel genau, es wäre ein Leichtes für euch, die Morde geschickt zu begehen, ohne erwischt zu werden!	game/Story/schulszenario.rpy	1573	nat "[what]"
school_824ba80f	nat	Es wäre das Beste für uns, wenn wir uns trennen würden!	game/Story/schulszenario.rpy	1574	nat "[what]"
school_04629e24	nat	Battler, Jessica, Maria, Nanjo und ich bleiben hier!	game/Story/schulszenario.rpy	1575	nat "[what]"
school_92bae8a9	nat	Wir haben alle ein Alibi, ihr nicht!	game/Story/schulszenario.rpy	1576	nat "[what]"
school_71e03025	but	Wollen wir sie wirklich von hier verbannen?	game/Story/schulszenario.rpy	1579	but "[what]"
school_2781aba5	mar	Kihihihihihihihi!!!	game/Story/schulszenario.rpy	1581	mar "[what]"
school_3f4c4b80	extend	 BEATRICE wird sie opfern für die Dämmerungen, die noch kommen werden!	game/Story/schulszenario.rpy	1582	extend "[what]"
school_e48ea00e	kum	Natsuhi-sama, vielleicht sollten wir noch einmal darüber reden!	game/Story/schulszenario.rpy	1586	kum "[what]"
school_cde7cde3	nat	Es tut mir leid, ich will euch nicht verdächtigen, aber ich kann euch allen nicht trauen...	game/Story/schulszenario.rpy	1588	nat "[what]"
school_f0a78f4f	extend	 Bitte geht zurück in die Villa.	game/Story/schulszenario.rpy	1589	extend "[what]"
school_5b54a470	extend	 Ich bete zu Gott, dass euch nicht passiert.	game/Story/schulszenario.rpy	1590	extend "[what]"
school_ddfca216	nat	Aber es ist auch zu riskant, euch hier zu behalten, wenn der Täter wirklich einer von euch ist.	game/Story/schulszenario.rpy	1591	nat "[what]"
school_71fad9bf	nat	Wenn ich euch in den Tod schicke, dann soll die Hexe mich auch mitnehmen, denn ich habe es verdient.	game/Story/schulszenario.rpy	1592	nat "[what]"
school_1031fa15	gen	Das war ein Befehl unserer Vorgesetzten, wir müssen jetzt gehen.	game/Story/schulszenario.rpy	1594	gen "[what]"
school_71e2fa1a	kum	Passt auf Euch auf!	game/Story/schulszenario.rpy	1595	kum "[what]"
school_9c1d4187	nat	Es tut mir so unendlich leid, bitte überlebt!	game/Story/schulszenario.rpy	1596	nat "[what]"
school_64acfeaa		Natsuhi muss eine folgenschwere Entscheidung treffen. Schließlich kann der Brief nicht von denjenigen, die sich mit der Inschrift befassten, platziert worden sein.	game/Story/schulszenario.rpy	1597	"[what]"
school_bae4b997		Die vier verdächtigen Bediensteten haben nun das Gästehaus verlassen und laufen in Richtung Villa.	game/Story/schulszenario.rpy	1600	"[what]"
school_777a989e		Natsuhi selbst fühlt sich am schlimmsten von allen, denn es besteht die Möglichkeit, dass sie die vier gerade in den Tod geschickt hat.	game/Story/schulszenario.rpy	1601	"[what]"
school_9bd1efe5		Aber auch in dieser Situation wäre es viel zu riskant gewesen, die vier hier zu behalten.	game/Story/schulszenario.rpy	1602	"[what]"
school_87aaea77	mar	Wollt ihr nicht sehen, was in dem Brief steht?	game/Story/schulszenario.rpy	1609	mar "[what]"
school_9f6638f6	but	Ich habe eigentlich gar keine Lust dazu, da kommt bestimmt so was wie 'Ha ha, ihr habt die anderen rausgeschmissen, jetzt bringe ich die um'. Weil das hat sie erwartet.	game/Story/schulszenario.rpy	1611	but "[what]"
school_0a1458e0	jes	Machen wir ihn erst einmal auf!	game/Story/schulszenario.rpy	1613	jes "[what]"
school_44b1a4b7		Vorsichtig öffnet Jessica den Brief, der mit dem Siegel der Familie Ushiromiya versiegelt ist.	game/Story/schulszenario.rpy	1614	"[what]"
school_0c6a3e92	ntxt	Sehr geehrte Ushiromiya Familie,	game/Story/schulszenario.rpy	1617	ntxt "[what]"
school_b2662b66	ntxt	ich hoffe, das kleine Rätsel von Kinzo-sama gefällt Ihnen.	game/Story/schulszenario.rpy	1618	ntxt "[what]"
school_08de4286	extend	 Es gibt hoffentlich kein Missverständnis, dass sie jetzt nur noch ihre Zeit absitzen können.	game/Story/schulszenario.rpy	1619	extend "[what]"
school_a3476b53	extend	 Sobald der nächste Tag um Mitternacht anbricht, gewinne ich automatisch, daran führt kein Weg vorbei.	game/Story/schulszenario.rpy	1620	extend "[what]"
school_f8ae368a	extend	 Ich bitte Sie also, das Rätsel meiner Inschrift zu lösen, um von mir all das zurückzubekommen, was Sie verloren haben.	game/Story/schulszenario.rpy	1621	extend "[what]"
school_1285a67f	extend	 Aber ich bin mir sicher, dass Sie nicht gewinnen werden. Also preist meinen noblen Namen!	game/Story/schulszenario.rpy	1622	extend "[what]"
school_0fe60989	ntxt	BEATRICE, die Goldene	game/Story/schulszenario.rpy	1623	ntxt "[what]"
school_f7c2ca46	but	Will die uns verarschen?	game/Story/schulszenario.rpy	1631	but "[what]"
school_d266148a	extend	 Wir sollen ernsthaft das Rätsel lösen?	game/Story/schulszenario.rpy	1632	extend "[what]"
school_94e45062		Für BEATRICE scheint das alles nur ein Spiel zu sein, das man gewinnen oder verlieren kann...	game/Story/schulszenario.rpy	1633	"[what]"
school_0d792c25	extend	 Battler und die anderen können nicht glauben, was sie da lesen.	game/Story/schulszenario.rpy	1634	extend "[what]"
school_3abe829d	nat	Meine Kopfschmerzen lassen es nicht zu, darüber nachzudenken.	game/Story/schulszenario.rpy	1636	nat "[what]"
school_b9602b00	but	Das ist alles Quatsch! Wir haben nicht das Wissen, um es zu lösen!	game/Story/schulszenario.rpy	1637	but "[what]"
school_92378986	jes	Stattdessen sollten wir uns ein wenig ausruhen.	game/Story/schulszenario.rpy	1639	jes "[what]"
school_84d0c61c	extend	 Wir müssen bereit sein, wenn der Täter wieder zuschlagen will...	game/Story/schulszenario.rpy	1640	extend "[what]"
school_a4cfc7d6	but	Gute Idee, vielleicht hat ja jemand einen Geistesblitz und wir können das Rätsel in den nächsten sechs Stunden lösen.	game/Story/schulszenario.rpy	1641	but b22nayamu1 "[what]"
school_d3648953	nat	Ohne Eva können wir es sowieso nicht lösen...	game/Story/schulszenario.rpy	1642	nat "[what]"
school_01b91f35	mar	Das ist ein Riesenfehler!	game/Story/schulszenario.rpy	1647	mar "[what]"
school_77e924a4	extend	 Kihihihihi!!	game/Story/schulszenario.rpy	1648	extend "[what]"
school_f81dcc3e	but	Das Telefon klingelt?	game/Story/schulszenario.rpy	1671	but "[what]"
school_2e318a21	extend	 Wurden die Leitungen nicht getrennt?	game/Story/schulszenario.rpy	1672	extend "[what]"
school_52970eaf		Einige Stunden später klingelt aus heiterem Himmel plötzlich das Telefon im Gästehaus.	game/Story/schulszenario.rpy	1673	"[what]"
school_a57f755a	jes	Vielleicht hat der Täter nur die äußeren Leitungen durchtrennt.	game/Story/schulszenario.rpy	1680	jes "[what]"
school_edf73d57	nat	Battler-kun übernimmt das für mich, ich habe zu starke Kopfschmerzen.	game/Story/schulszenario.rpy	1682	nat "[what]"
school_771fb1cc	but	Da bin ich mal gespannt.	game/Story/schulszenario.rpy	1686	but "[what]"
school_62e83cce	but	Hallo?.....	game/Story/schulszenario.rpy	1688	but "[what]"
school_5725255c	extend	 Wer ist da?	game/Story/schulszenario.rpy	1689	extend "[what]"
school_34d1749c	bea	<congratulations>	game/Story/schulszenario.rpy	1695	bea "[what]"
school_b21f0a21	bea	<I am fineeeee and youuuuuuuu?~>	game/Story/schulszenario.rpy	1696	bea "[what]"
school_422f5652	extend	 Kyahahahahahahahahha!!!!!	game/Story/schulszenario.rpy	1697	extend "[what]"
school_524d72b8	but	Wer zum Teufel bist du?	game/Story/schulszenario.rpy	1704	but "[what]"
school_70a271a3	extend	 ....Willst du mich auf den Arm nehmen? Was soll das?	game/Story/schulszenario.rpy	1705	extend "[what]"
school_43c5a4b2	bea	<In english please!>	game/Story/schulszenario.rpy	1706	bea "[what]"
school_56a0bd41	extend	 Komm schon, das hast du doch die ganze Zeit gemacht, als du ein Kind warst, Ushiromiya Battler!	game/Story/schulszenario.rpy	1707	extend "[what]"
school_309f8bab		Spöttisches Englisch dröhnt aus der Ohrmuschel, die Stimme hat Battler noch nie zuvor gehört.	game/Story/schulszenario.rpy	1708	"[what]"
school_6abab452	but	Du...	game/Story/schulszenario.rpy	1709	but b22odoroki2 "[what]"
school_5966e98e	extend	 Du bist absolut irre!	game/Story/schulszenario.rpy	1710	extend "[what]"
school_1e987a9a	but	Sag mir sofort, wer du bist!	game/Story/schulszenario.rpy	1711	but "[what]"
school_10779fa4	bea	Komm schon... rate doch mal...	game/Story/schulszenario.rpy	1723	bea bea_001 "[what]"
school_95ec9eca	extend	 Du kannst eine Reise nach Hawaii gewinnen!	game/Story/schulszenario.rpy	1725	extend bea_002 "[what]"
school_07ee9858	extend	 hahaha.... Kyahahahahahahah!!	game/Story/schulszenario.rpy	1728	extend bea_003 "[what]"
school_2b7b67ec	but	BEATRICE?	game/Story/schulszenario.rpy	1729	but "[what]"
school_8cd2be0b	extend	 .....Du bist BEATRICE?!!!	game/Story/schulszenario.rpy	1730	extend "[what]"
school_031930f6	bea	<Yeessssssss I aaaaaammmmm!!>	game/Story/schulszenario.rpy	1733	bea "[what]"
school_8b7476e2	extend	 Kyahahahahahhahahah!!!!!!	game/Story/schulszenario.rpy	1734	extend "[what]"
school_4bf5a4d2	extend	 Ich wollte euch nur gratulieren, denn ich lade euch ins Goldene Land ein!	game/Story/schulszenario.rpy	1735	extend "[what]"
school_18d632d5	but	Das kannst du dir woanders in den Arsch stecken!	game/Story/schulszenario.rpy	1740	but "[what]"
school_142dbffa	extend	 Was ist aus Shannon, Kumasawa und den anderen geworden?	game/Story/schulszenario.rpy	1741	extend "[what]"
school_ee7490f3	bea	Ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh	game/Story/schulszenario.rpy	1742	bea "[what]"
school_ef0f3906	extend	 Ich habe sie geopfert für meine Auferstehung...	game/Story/schulszenario.rpy	1743	extend "[what]"
school_50688e9a	extend	 Das ist doch fantastisch, oder nicht????	game/Story/schulszenario.rpy	1744	extend "[what]"
school_adec68d2	extend	 Uhhhshirooomiyaaa Battorraaaaa????	game/Story/schulszenario.rpy	1745	extend "[what]"
school_53f290d7	but	Ich werde dir dumme Bitch niemals verzeihen!	game/Story/schulszenario.rpy	1746	but a21kuyasigaru1 "[what]"
school_8d78d401	extend	 Wie kannst du es nur wagen???	game/Story/schulszenario.rpy	1747	extend "[what]"
school_993cc7ee	kin	Wahahahahahaha!!	game/Story/schulszenario.rpy	1753	kin "[what]"
school_6b1897dd	extend	 Du bist heute sehr gut gelaunt, BEATRICE.	game/Story/schulszenario.rpy	1754	extend "[what]"
school_035094fb	bea	Hey Kinzo!	game/Story/schulszenario.rpy	1756	bea "[what]"
school_c92cee08	extend	 Wie wäre es?	game/Story/schulszenario.rpy	1757	extend a11akuwarai4 "[what]"
school_dba74c88	extend	 Der Wein war arsch teuer, machen wir ihn auf!	game/Story/schulszenario.rpy	1758	extend "[what]"
school_eedf530f	extend	 Danach können wir uns ja gegenseitig mit der leeren Flasche die Köpfe einschlagen!	game/Story/schulszenario.rpy	1759	extend "[what]"
school_5f1807e4	bea	Meine Auferstehung ist ein Grund zum Feiern!	game/Story/schulszenario.rpy	1760	bea "[what]"
school_5981da18	extend	 Keheheheheheh!!	game/Story/schulszenario.rpy	1761	extend "[what]"
school_6c97777d	kin	Oh, du bist ein bisschen zu aufgeregt!	game/Story/schulszenario.rpy	1762	kin "[what]"
school_838c3ac6	extend	 Beruhige dich erst einmal.	game/Story/schulszenario.rpy	1763	extend "[what]"
school_91b65c0d	but	Ist der alte Sack auch bei dir?	game/Story/schulszenario.rpy	1765	but "[what]"
school_07507943	extend	 Was hast du vor mit deinem betrunkenen Arsch?	game/Story/schulszenario.rpy	1766	extend "[what]"
school_bd0e4b83	extend	 Wo sind Shannon und die anderen?	game/Story/schulszenario.rpy	1767	extend "[what]"
school_fada323a	extend	 Wohin hast du sie verschleppt?	game/Story/schulszenario.rpy	1768	extend "[what]"
school_516ca12d	bea	Nicht so weit weg, wie du denkst!	game/Story/schulszenario.rpy	1769	bea "[what]"
school_b53b2e96	extend	 Schau mal in der Villa vorbei, ich wünsche gutes Gelingen!	game/Story/schulszenario.rpy	1770	extend "[what]"
school_d1d8f933	extend	 Kyahahahaahhaha!!!!	game/Story/schulszenario.rpy	1771	extend "[what]"
school_b7e36661	but	Dich schnapp ich mir als Nächstes, du wirst schon sehen, du Miststück!	game/Story/schulszenario.rpy	1778	but "[what]"
school_c90ea594		Wütend legt Battler auf, der Täter hat auch noch die Dreistigkeit, sich persönlich zu melden und sich über Battler lustig zu machen...	game/Story/schulszenario.rpy	1783	"[what]"
school_5ceadcd6	jes	War das BEATRICE?	game/Story/schulszenario.rpy	1786	jes "[what]"
school_1f9f4bfd	extend	 Was ist passiert?	game/Story/schulszenario.rpy	1787	extend "[what]"
school_71a55bbb	but	Wir müssen sofort zur Villa, es könnte schon zu spät sein!	game/Story/schulszenario.rpy	1789	but "[what]"
school_6b561dc5	nat	Dann schnell!	game/Story/schulszenario.rpy	1791	nat "[what]"
school_ce0d6076		Während sich die vier auf den Weg zur Villa machen, sind Kinzo und BEATRICE immer noch in Kinzos Arbeitszimmer.	game/Story/schulszenario.rpy	1800	"[what]"
school_d766a5e7	kin	Heute ist ein großer Tag, endlich durfte ich dein Lächeln wiedersehen!	game/Story/schulszenario.rpy	1802	kin "[what]"
school_7fad1460	extend	 Wenn du mir jetzt mein Leben wegnimmst, würde es mir nichts ausmachen!	game/Story/schulszenario.rpy	1803	extend "[what]"
school_b2ec9c00	bea	Ich denke mir einfach, dass das genau das ist, was ich tun werde!	game/Story/schulszenario.rpy	1805	bea "[what]"
school_4267ea73	kin	Ich schenke dir gerne mein Leben!	game/Story/schulszenario.rpy	1806	kin a11fukigen1 "[what]"
school_638c2025	extend	 Nichts hält mich mehr in dieser Welt...	game/Story/schulszenario.rpy	1807	extend "[what]"
school_200f0353	bea	So soll es sein *Gackle*Gackle*	game/Story/schulszenario.rpy	1808	bea a11futeki1 "[what]"
school_7d4b4f90	kin	ahhhhhhhhhhhhhhhhhrggggggghhhhhhhhhhhhhhh	game/Story/schulszenario.rpy	1816	kin "[what]"
school_3fdf20cc	extend	 OHHHHH BEATOOORICHEEEEE!!!!!	game/Story/schulszenario.rpy	1817	extend "[what]"
school_d525a02e	extend	 ICH DANKE DIRRRR!!!!!	game/Story/schulszenario.rpy	1818	extend "[what]"
school_6a381d14		Mit einem Fingerschnippen geht Kinzos Körper in Flammen auf, Haut und Kleidung verbrennen vollständig.	game/Story/schulszenario.rpy	1819	"[what]"
school_02cecba2		Der alte Mann konnte der Hexe noch in seinen letzten Momenten danken.	game/Story/schulszenario.rpy	1822	"[what]"
school_f333b8f4	extend	 Er verließ diese Welt ohne Reue!	game/Story/schulszenario.rpy	1823	extend "[what]"
school_74cf4118	bea	Ushiromiya Kinzo, du gehörst schon lange nicht mehr in diese Welt....	game/Story/schulszenario.rpy	1824	bea "[what]"
school_3cd45cbb	extend	 Wir sehen uns im Goldenen Land wieder...	game/Story/schulszenario.rpy	1825	extend "[what]"
school_0dc313d0		Inzwischen sind die vier in der Eingangshalle angekommen.	game/Story/schulszenario.rpy	1842	"[what]"
school_af9f08fb	extend	 Von den verbannten Bediensteten fehlt noch jede Spur.	game/Story/schulszenario.rpy	1843	extend "[what]"
school_a51e7a7a	but	Wo sollen wir den Anfang machen?	game/Story/schulszenario.rpy	1845	but "[what]"
school_5b596a60	jes	Hier liegt ein Brief auf dem Boden!	game/Story/schulszenario.rpy	1847	jes "[what]"
school_7aaf67e3		Jessica nahm den Brief auf und öffnete ihn.	game/Story/schulszenario.rpy	1848	"[what]"
school_4641a660	ntxt	Ich bin im Wohnzimmer, komm und hol mich, Ushiromiya Battler!!	game/Story/schulszenario.rpy	1849	ntxt "[what]"
school_b329d731	but	Die macht sich über mich lustig!	game/Story/schulszenario.rpy	1850	but b22odoroki2 "[what]"
school_77e13ed7		Alle rannten so schnell wie möglich zur Wohnzimmertür!	game/Story/schulszenario.rpy	1853	"[what]"
school_6e1efeaa	extend	 Jessica versucht sofort, die Tür zu öffnen!	game/Story/schulszenario.rpy	1854	extend "[what]"
